data offer,data plan,signal strength,satisfaction,churn
7,7,8,19,33.0652
5,6,6,83,80.6445
5,7,7,36,44.343999999999994
7,7,9,77,80.6439
5,7,7,45,51.60249999999999
4,6,9,92,89.4931
6,6,9,59,64.5086
5,5,6,53,55.6462
5,6,9,22,33.8531
4,6,8,53,57.237899999999996
7,5,7,51,56.4649
7,5,6,50,54.856700000000004
7,6,7,36,45.1707
6,8,6,27,37.902100000000004
6,7,7,89,87.9035
7,6,6,64,66.951
6,8,6,41,49.1931
5,7,9,4,20.1394
6,7,9,97,95.9589
5,8,9,85,86.2692
6,8,8,44,53.215999999999994
6,5,8,41,48.3866
5,8,7,60,64.5033
5,8,7,0,16.1133
4,8,9,15,28.9992
6,7,9,99,97.5719
4,6,7,19,29.015199999999997
6,5,8,50,55.6451
5,8,7,54,59.6643
4,8,8,35,44.3275
7,5,9,95,93.55429999999998
6,6,8,57,62.093900000000005
5,7,7,23,33.8595
5,6,8,86,84.66739999999999
7,7,6,76,77.4323
5,8,8,49,56.4335
6,5,8,67,69.3556
6,7,9,15,29.8259
4,8,9,53,59.6462
5,5,9,90,87.89179999999999
7,6,9,34,45.1611
7,7,8,88,88.71369999999999
7,7,9,26,39.5124
7,6,8,38,47.58539999999999
4,8,8,83,83.03949999999999
5,7,9,18,31.4304
5,5,9,60,63.696799999999996
6,5,9,55,60.4793
6,7,6,59,62.906800000000004
4,5,6,61,61.2832
7,6,9,27,39.5156
6,7,7,20,32.254999999999995
4,8,9,13,27.3862
5,5,6,2,14.5147
6,8,7,32,42.7363
4,6,7,17,27.402199999999997
5,7,7,64,66.926
4,7,7,14,25.785999999999998
6,8,6,40,48.3866
6,8,7,97,95.15880000000001
7,8,6,8,23.3936
4,6,7,14,24.982699999999998
5,6,6,88,84.67699999999999
6,6,6,51,55.6515
7,6,9,64,69.3561
6,8,6,73,75.0011
4,8,9,75,77.38919999999999
6,7,6,56,60.487300000000005
7,6,6,53,58.0795
7,8,9,2,20.959699999999998
7,6,7,27,37.9122
7,5,9,16,29.840799999999998
5,5,7,24,33.0594
4,8,6,94,90.3076
5,6,9,94,91.9211
4,7,7,25,34.6575
7,7,8,77,79.84219999999999
4,7,6,17,27.403799999999997
7,7,9,56,63.7074
4,5,7,71,70.1499
4,6,9,63,66.1046
7,6,8,2,18.551399999999997
6,8,7,12,26.6063
4,6,6,81,78.2165
4,5,8,43,48.3696
7,5,6,1,15.338199999999999
7,6,8,9,24.1969
5,7,8,38,46.7587
6,6,8,79,79.8369
7,6,7,84,83.8827
6,8,7,72,74.99629999999999
5,7,6,79,78.2218
7,6,6,71,72.59649999999999
4,6,8,55,58.850899999999996
4,5,6,68,66.92869999999999
4,7,9,59,63.6819
5,8,6,54,58.8626
7,5,7,36,44.367399999999996
6,5,9,23,34.6713
6,7,6,81,80.6498
5,5,9,87,85.47229999999999
7,7,9,95,95.1609
4,6,6,34,40.311
7,5,9,17,30.647299999999998
4,7,6,36,42.7273
7,6,7,89,87.9152
7,8,9,45,55.639199999999995
4,5,9,69,70.1403
5,6,9,46,53.20909999999999
4,6,8,36,43.5274
5,8,6,51,56.4431
6,5,7,64,66.1344
6,5,8,27,37.095600000000005
7,7,7,63,67.7495
4,5,7,95,89.5059
6,6,9,48,55.637100000000004
4,6,6,52,54.828
6,8,8,65,70.1525
6,8,6,96,93.5506
6,7,6,37,45.163799999999995
4,7,9,60,64.4884
5,7,7,63,66.1195
6,7,9,49,57.246900000000004
7,8,7,2,19.356299999999997
4,7,9,85,84.6509
6,5,6,91,87.1082
4,5,8,82,79.8231
5,6,7,10,22.5717
7,5,9,100,97.58680000000001
6,6,6,83,81.45949999999999
5,5,7,25,33.865899999999996
5,8,9,44,53.20269999999999
4,7,6,33,40.3078
7,7,9,47,56.448899999999995
7,7,9,11,27.414899999999996
6,8,9,80,83.0517
6,8,7,65,69.35079999999999
7,5,9,13,27.4213
7,7,7,65,69.3625
6,8,9,70,74.9867
5,7,6,86,83.8673
4,6,6,31,37.8915
5,5,6,30,37.0967
4,7,7,92,88.69299999999998
7,5,7,71,72.5949
4,8,8,94,91.91099999999999
4,6,7,80,78.2117
7,7,9,44,54.029399999999995
5,7,9,38,47.5604
7,6,9,75,78.2276
5,5,6,0,12.9017
7,6,7,13,26.621199999999998
7,8,7,54,61.2943
5,7,6,10,22.5733
4,6,6,33,39.5045
4,6,7,30,37.8867
6,8,6,8,22.5786
6,8,6,7,21.772100000000002
7,6,9,78,80.6471
7,6,9,40,50.000099999999996
7,6,8,98,95.97540000000001
7,6,7,35,44.3642
5,7,7,37,45.150499999999994
7,5,6,88,85.5037
7,6,9,77,79.8406
7,8,8,85,87.0975
5,7,6,85,83.0608
7,8,6,95,93.5591
4,5,7,29,36.2769
5,7,9,76,78.20739999999999
5,5,9,47,53.2123
6,5,7,78,77.4254
7,5,8,60,64.5251
4,7,9,17,29.808899999999998
6,5,8,42,49.1931
4,6,8,0,14.493399999999998
7,5,6,65,66.9542
5,7,7,93,90.3145
5,8,7,91,89.50479999999999
7,5,6,64,66.1477
4,7,6,97,91.9238
7,8,6,50,57.266600000000004
5,5,8,46,51.604099999999995
5,6,6,45,49.997499999999995
5,6,6,20,29.835
4,5,9,81,79.8183
7,8,6,95,93.5591
7,7,6,14,27.4293
7,5,9,43,51.616299999999995
7,5,8,21,33.0716
5,8,8,34,44.336
5,6,9,33,42.724599999999995
4,5,7,53,55.6329
5,6,8,71,72.56989999999999
5,5,8,76,75.7991
6,5,9,12,25.7998
5,5,7,29,37.091899999999995
6,6,9,83,83.8646
7,5,9,64,68.55279999999999
5,8,7,75,76.60079999999999
7,8,7,73,76.61779999999999
5,8,6,23,33.8611
7,6,6,99,95.1785
6,7,6,54,58.874300000000005
4,6,6,55,57.2475
4,8,9,22,34.6447
4,7,6,82,79.82629999999999
5,7,6,64,66.1243
6,6,6,52,56.458
7,6,8,37,46.77889999999999
4,5,8,23,32.239599999999996
6,6,8,96,93.54740000000001
5,6,9,40,48.370099999999994
4,6,6,21,29.826499999999996
4,6,6,15,24.987499999999997
6,8,8,98,96.76700000000001
6,7,9,11,26.599899999999998
6,8,9,17,32.2422
5,5,6,8,19.3537
5,5,9,96,92.7308
6,6,8,91,89.5149
7,7,9,61,67.7399
6,6,9,74,76.6061
4,5,9,62,64.4948
5,5,8,60,62.8951
5,8,8,73,75.7895
6,8,6,88,87.09859999999999
6,5,7,3,16.9379
7,5,6,58,61.3087
7,7,6,14,27.4293
5,5,6,1,13.7082
6,7,8,52,58.8647
7,7,9,29,41.9319
4,8,6,43,49.1761
6,6,6,95,91.13749999999999
6,7,9,88,88.7004
7,6,6,33,41.9495
6,8,7,24,36.2843
6,5,8,30,39.515100000000004
4,5,6,77,74.18719999999999
6,7,8,7,22.572200000000002
6,7,9,13,28.2129
5,8,9,33,44.331199999999995
4,6,9,72,73.3631
5,7,9,84,84.65939999999999
7,6,8,50,57.263400000000004
5,8,8,100,97.565
7,8,7,86,87.10229999999999
6,5,7,7,20.163899999999998
5,5,7,100,94.35340000000001
4,6,8,8,20.9454
7,8,7,15,29.840799999999998
4,5,7,12,22.5664
7,5,8,31,41.1366
4,5,9,33,41.1063
5,7,7,33,41.924499999999995
5,7,6,66,67.7373
4,8,6,77,76.5971
7,7,8,53,60.4862
5,5,8,71,71.7666
7,7,6,32,41.9463
5,8,7,7,21.7588
7,6,7,40,48.396699999999996
5,5,9,44,50.7928
4,5,6,35,40.3142
7,7,8,1,18.548199999999998
7,7,7,69,72.5885
7,7,8,20,33.8717
4,7,7,32,40.303
6,5,8,33,41.9346
4,5,7,14,24.1794
5,7,6,59,62.0918
5,7,7,92,89.508
4,5,6,3,14.5062
7,6,7,8,22.588699999999996
6,8,9,40,50.7917
6,7,6,56,60.487300000000005
5,6,8,95,91.92589999999998
6,7,9,59,65.31190000000001
6,8,6,61,65.3231
7,7,6,13,26.6228
7,5,8,21,33.0716
6,7,8,77,79.0272
6,8,7,64,68.54429999999999
7,8,8,72,76.613
6,8,8,80,82.25
4,7,8,8,21.7487
4,6,8,62,64.4964
4,5,6,0,12.0867
6,8,7,97,95.15880000000001
5,7,8,48,54.8237
5,5,9,8,21.7588
7,5,6,78,77.4387
6,6,8,58,62.900400000000005
6,6,7,15,27.4192
4,8,7,74,74.9793
4,5,9,54,58.0428
5,6,9,40,48.370099999999994
5,8,9,6,22.5557
6,5,9,51,57.2533
4,5,7,68,67.7304
6,7,7,97,94.3555
7,5,6,82,80.6647
7,5,9,92,91.13479999999998
6,6,7,8,21.773699999999998
6,5,9,37,45.9623
5,6,9,80,80.6301
4,5,9,95,91.10929999999999
7,6,6,81,80.66149999999999
5,6,8,36,44.3424
5,8,6,67,69.3471
7,8,6,44,52.4276
6,7,9,14,29.0194
5,7,8,23,34.661199999999994
7,6,7,31,41.1382
7,5,6,53,57.2762
5,6,7,79,78.22019999999999
7,8,7,100,98.39330000000001
4,8,9,30,41.0967
6,8,7,65,69.35079999999999
7,6,9,73,76.6146
6,5,6,40,45.976699999999994
4,8,6,92,88.6946
6,8,7,31,41.9298
5,5,6,20,29.0317
5,5,9,58,62.0838
4,6,6,17,26.600499999999997
6,5,8,14,26.6111
6,5,7,53,57.2629
6,8,8,33,44.3445
7,6,7,90,88.7217
5,8,9,16,30.6207
6,6,9,28,39.5071
5,8,6,57,61.2821
7,5,7,48,54.0454
6,7,8,5,20.9592
5,6,6,76,74.999
6,5,7,49,54.0369
5,6,9,17,29.8206
6,6,8,49,55.64190000000001
5,5,7,60,62.0934
7,6,8,41,50.00489999999999
4,7,9,43,50.777899999999995
4,6,8,65,66.9159
4,5,6,50,52.4117
6,5,8,19,30.6436
4,8,8,85,84.65249999999999
7,6,8,67,70.9739
7,6,7,39,47.590199999999996
6,6,8,8,22.575400000000002
5,7,7,56,60.474000000000004
7,8,6,73,75.8161
4,5,9,41,47.558299999999996
6,6,9,1,17.7316
5,7,8,60,64.5017
4,7,7,18,29.011999999999997
7,7,7,76,78.234
5,5,8,13,24.9896
5,7,9,24,36.269400000000005
5,5,8,86,83.8641
5,5,9,30,39.5018
4,7,8,72,73.3647
6,5,7,70,70.9734
5,6,6,15,25.802500000000002
5,6,6,44,49.190999999999995
6,7,6,71,72.5848
4,7,8,50,55.621700000000004
5,7,7,5,19.342499999999998
4,5,9,59,62.0753
4,7,9,83,83.0379
5,8,7,14,27.4043
6,6,8,28,38.7054
7,6,7,46,53.235699999999994
7,5,8,83,83.07459999999999
5,6,8,62,65.31139999999999
5,7,7,16,28.214
6,7,7,99,95.9685
5,6,7,100,95.1567
7,8,6,92,91.1396
4,5,8,9,20.9486
4,7,6,30,37.8883
7,6,7,49,55.6552
5,6,8,46,52.407399999999996
6,8,6,2,17.7396
7,8,9,44,54.832699999999996
6,8,6,17,29.8371
6,6,7,86,84.6807
6,6,7,87,85.4872
5,5,8,25,34.6676
7,7,7,70,73.395
4,6,9,29,38.6836
5,5,8,79,78.2186
6,7,8,6,21.765700000000002
6,6,9,3,19.3446
6,7,7,25,36.2875
7,6,7,24,35.4927
5,5,6,43,47.581199999999995
5,8,6,71,72.5731
5,7,6,16,27.412300000000002
7,5,8,7,21.7806
6,8,6,83,83.06609999999999
5,6,9,89,87.8886
7,5,6,18,29.048699999999997
5,8,7,68,70.9553
5,7,9,48,55.6254
6,7,6,82,81.4563
7,7,8,5,21.774199999999997
7,5,7,13,25.817899999999998
7,6,6,11,24.2065
7,7,7,8,23.391999999999996
4,7,7,20,30.624999999999996
4,5,9,48,53.2038
7,6,8,50,57.263400000000004
7,5,9,63,67.74629999999999
4,5,7,26,33.8574
7,7,6,54,59.6893
5,8,6,75,75.7991
6,7,9,66,70.9574
4,6,6,99,92.7335
4,6,6,11,21.761499999999998
7,5,8,99,95.9786
4,5,8,84,81.4361
7,6,6,13,25.819499999999998
5,7,6,98,93.54530000000001
7,6,7,86,85.4957
7,5,6,96,91.95570000000001
7,5,7,60,63.7234
7,7,6,32,41.9463
6,6,7,67,69.3572
6,5,8,43,49.9996
4,8,7,9,22.556799999999996
7,8,7,13,28.2278
4,7,9,5,20.130899999999997
5,5,9,67,69.3423
6,5,7,13,25.0029
4,7,8,48,54.008700000000005
6,5,9,15,28.2193
5,7,8,46,53.210699999999996
6,8,9,34,45.9527
4,5,8,22,31.433099999999996
6,6,6,67,68.5555
5,5,9,17,29.0173
5,5,6,89,84.6802
5,6,7,45,50.7992
7,8,8,50,58.870000000000005
6,8,9,68,73.3737
6,8,8,5,21.7625
7,5,6,12,24.209699999999998
5,8,9,44,53.20269999999999
4,8,8,28,38.682
6,5,8,69,70.9686
6,7,8,45,53.2192
7,8,9,78,82.2537
7,5,7,28,37.9154
4,5,9,12,24.169800000000002
6,8,7,3,19.3478
7,7,8,36,46.7757
6,6,9,40,49.1851
5,6,7,67,68.5422
4,5,6,10,20.151699999999998
6,7,7,61,65.3215
5,7,7,39,46.76349999999999
4,6,7,33,40.3062
7,8,6,56,62.1056
7,8,6,91,90.3331
7,5,6,6,19.3707
4,6,8,63,65.3029
4,6,7,31,38.6932
6,7,8,16,29.8307
4,5,9,65,66.9143
6,6,7,44,50.8077
6,5,9,36,45.1558
6,7,9,98,96.7654
4,7,7,6,19.333999999999996
4,5,9,60,62.8818
4,8,6,18,29.013599999999997
6,7,9,66,70.9574
6,5,9,55,60.4793
6,5,7,2,16.1314
7,7,7,36,45.974
5,5,6,6,17.7407
4,8,9,81,82.22819999999999
5,8,9,12,27.3947
6,8,7,50,57.2533
4,8,8,80,80.61999999999999
6,7,6,26,36.2923
6,8,9,80,83.0517
5,6,7,90,87.09169999999999
6,8,6,31,41.1281
4,6,7,11,22.563199999999995
4,7,7,59,62.0785
7,6,7,44,51.622699999999995
6,7,8,98,95.9637
7,5,7,13,25.817899999999998
4,7,7,4,17.720999999999997
6,7,8,78,79.8337
5,6,9,55,60.467600000000004
5,7,9,50,57.2384
4,8,8,31,41.1015
6,7,6,38,45.970299999999995
5,6,7,56,59.6707
5,8,9,55,62.074200000000005
6,5,7,68,69.3604
5,7,6,85,83.0608
4,5,9,79,78.2053
6,6,9,98,95.9621
4,6,6,89,84.6685
7,8,9,72,77.4147
5,8,8,18,31.432
7,6,6,75,75.82249999999999
5,6,7,99,94.3502
6,7,9,40,49.9884
7,8,9,75,79.8342
7,6,9,78,80.6471
5,7,8,49,55.6302
4,8,6,37,44.3371
6,6,6,74,74.201
4,6,6,94,88.701
6,8,7,24,36.2843
4,7,8,37,45.13719999999999
7,8,9,49,58.8652
4,6,9,34,42.7161
4,6,7,6,18.530699999999996
4,7,6,80,78.21329999999999
4,6,9,79,79.0086
6,6,8,46,53.22239999999999
4,5,6,46,49.1857
5,5,6,60,61.2917
7,7,6,12,25.816300000000002
7,7,8,100,98.3917
6,5,7,72,72.5864
6,6,6,77,76.62049999999999
6,8,7,88,87.90029999999999
5,6,8,25,35.4709
5,5,9,89,87.08529999999999
7,7,8,10,25.8067
7,6,6,22,33.077999999999996
6,8,8,37,47.570499999999996
6,8,7,45,53.2208
5,7,6,85,83.0608
7,5,9,37,46.7773
6,8,8,28,40.312
5,5,7,25,33.865899999999996
6,8,9,63,69.3412
5,7,8,9,23.370199999999997
6,5,6,87,83.8822
4,8,6,64,66.1126
5,5,6,54,56.4527
6,7,9,10,25.7934
7,5,6,61,63.7282
4,6,6,47,50.7955
7,8,8,55,62.9025
6,6,7,23,33.8712
5,6,7,74,74.18769999999999
4,5,8,68,68.5321
7,6,9,7,23.385599999999997
6,6,7,16,28.2257
5,6,9,81,81.4366
6,6,7,84,83.0677
5,5,7,5,17.735899999999997
5,5,6,49,52.4202
7,7,9,33,45.1579
7,6,8,83,83.8779
7,7,7,47,54.845499999999994
5,5,9,53,58.0513
7,7,8,61,66.9382
5,8,9,89,89.4952
6,5,6,58,60.493700000000004
6,7,7,92,90.323
4,7,7,4,17.720999999999997
6,6,9,29,40.3136
6,8,6,63,66.9361
5,5,8,28,37.0871
5,7,7,1,16.1165
7,8,7,16,30.647299999999998
4,7,9,65,68.5209
4,8,8,46,53.199
7,8,7,41,50.809799999999996
6,6,7,45,51.6142
6,6,7,31,40.3232
7,7,8,61,66.9382
4,8,6,10,22.5616
4,7,9,66,69.3274
4,6,8,47,52.3989
5,6,7,56,59.6707
4,8,8,57,62.070499999999996
5,5,6,41,45.968199999999996
4,5,6,52,54.0247
6,5,9,69,71.77029999999999
5,5,8,75,74.9926
6,5,9,88,87.09379999999999
7,5,7,79,79.0469
5,5,6,47,50.807199999999995
6,7,7,96,93.549
4,7,6,95,90.31079999999999
6,8,8,89,89.5085
4,7,9,15,28.195899999999998
5,7,9,92,91.11139999999999
6,5,8,57,61.2906
4,5,6,30,36.2817
6,5,9,31,41.1233
4,7,6,80,78.21329999999999
4,6,8,4,17.719399999999997
5,5,8,62,64.5081
7,7,8,8,24.1937
6,8,9,76,79.8257
6,7,7,76,77.419
7,6,8,63,67.7479
5,8,8,29,40.3035
5,5,8,10,22.570099999999996
6,5,9,18,30.6388
6,6,7,56,60.4857
6,7,9,76,79.0224
5,7,9,95,93.53089999999999
6,6,6,100,95.17
5,5,9,87,85.47229999999999
6,6,6,6,19.359
6,6,9,56,62.0891
7,8,8,67,72.5805
6,5,9,72,74.18979999999999
7,5,6,82,80.6647
4,5,8,5,17.7226
6,7,6,86,84.6823
5,7,7,25,35.4725
5,8,8,94,92.726
7,8,8,1,19.351499999999998
4,7,7,11,23.366499999999995
5,7,7,7,20.9555
6,7,9,74,77.4094
7,5,9,47,54.842299999999994
5,5,9,70,71.7618
7,8,8,47,56.45049999999999
4,8,6,12,24.174599999999998
7,8,7,31,42.7448
5,5,7,46,50.80239999999999
7,8,7,36,46.7773
6,5,6,64,65.3327
5,6,9,45,52.40259999999999
5,8,9,84,85.4627
4,5,7,61,62.0849
7,7,6,83,83.0778
5,7,7,49,54.828500000000005
7,8,7,100,98.39330000000001
5,6,6,52,55.643
4,5,7,92,87.0864
5,8,6,34,42.7326
4,7,8,39,46.75019999999999
5,8,7,79,79.82679999999999
4,6,7,58,60.4687
6,8,8,96,95.15400000000001
4,8,7,32,41.1063
5,6,7,3,16.926199999999998
7,8,7,31,42.7448
4,5,8,27,35.4656
6,5,8,77,77.4206
5,6,6,29,37.0935
6,8,6,93,91.13109999999999
7,5,7,99,95.1769
4,7,6,97,91.9238
5,8,7,53,58.8578
6,6,6,57,60.4905
5,6,7,6,19.3457
5,6,7,86,83.86569999999999
7,8,8,78,81.452
4,8,6,100,95.1466
6,8,7,72,74.99629999999999
7,5,8,41,49.2016
6,5,6,31,38.718199999999996
5,8,7,49,55.6318
6,6,7,31,40.3232
6,5,8,14,26.6111
5,6,9,39,47.563599999999994
5,5,6,63,63.7112
5,5,9,91,88.69829999999999
5,7,6,53,57.2528
4,6,7,92,87.88969999999999
4,5,9,18,29.0088
6,6,9,38,47.5721
4,7,9,67,70.1339
6,8,8,36,46.763999999999996
4,5,9,57,60.4623
4,7,7,50,54.82
5,5,9,90,87.89179999999999
7,7,7,69,72.5885
4,7,6,68,68.53529999999999
7,6,9,96,95.1641
4,8,7,83,82.2378
5,6,9,69,71.7586
4,6,9,99,95.1386
7,6,6,64,66.951
5,5,9,46,52.4058
4,6,6,65,65.3125
7,8,7,16,30.647299999999998
5,7,9,26,37.882400000000004
4,5,6,67,66.12219999999999
4,5,8,15,25.787599999999998
4,6,9,53,58.0396
6,7,6,43,50.00279999999999
6,7,6,33,41.937799999999996
5,8,8,11,25.786499999999997
4,6,9,78,78.2021
7,5,8,16,29.039099999999998
7,6,9,49,57.2586
6,5,7,94,90.32939999999999
6,8,8,64,69.346
7,6,6,57,61.3055
4,5,8,7,19.3356
5,8,9,48,56.428700000000006
5,5,8,8,20.957099999999997
4,7,8,57,61.2672
4,8,7,62,65.3013
6,7,7,4,19.351
5,5,6,66,66.1307
7,7,6,22,33.881299999999996
6,6,7,77,77.4222
7,5,8,98,95.1721
6,8,7,32,42.7363
4,7,6,11,22.564799999999998
4,6,6,78,75.797
7,7,6,45,52.4308
4,8,7,67,69.3338
6,6,7,12,24.9997
5,8,6,87,85.4771
7,8,9,29,42.7352
5,7,9,71,74.1749
4,7,8,49,54.815200000000004
4,8,8,87,86.26549999999999
7,5,9,7,22.582299999999996
6,6,9,33,43.5396
4,6,6,37,42.7305
7,7,6,79,79.8518
4,5,6,97,90.31720000000001
4,6,8,48,53.2054
5,8,7,60,64.5033
6,5,7,98,93.5554
6,5,8,73,74.1946
4,5,9,9,21.7503
4,6,8,34,41.9144
7,6,9,30,41.9351
7,6,7,9,23.395199999999996
4,8,6,93,89.5011
7,7,6,27,37.9138
7,5,9,64,68.55279999999999
6,8,9,13,29.0162
5,7,6,79,78.2218
6,7,8,57,62.8972
6,5,7,3,16.9379
7,6,7,65,68.5592
5,6,6,38,44.352
6,6,6,28,37.102000000000004
4,7,9,61,65.2949
6,6,9,96,94.3491
7,5,8,83,83.07459999999999
7,5,6,40,46.7917
5,8,9,53,60.461200000000005
4,7,6,65,66.1158
6,6,9,91,90.3166
5,5,7,57,59.6739
5,7,7,5,19.342499999999998
6,6,6,48,53.232
6,7,7,5,20.1575
5,7,7,93,90.3145
6,6,7,96,92.7457
4,5,8,94,89.5011
5,8,7,20,32.2433
4,8,7,41,48.364799999999995
5,6,8,88,86.28039999999999
5,7,7,44,50.79599999999999
7,6,6,25,35.4975
7,8,8,86,87.904
6,6,7,3,17.7412
7,6,9,7,23.385599999999997
5,6,8,88,86.28039999999999
5,6,9,33,42.724599999999995
5,7,9,38,47.5604
4,7,8,21,32.2332
5,5,8,54,58.0561
7,5,9,6,21.775799999999997
4,8,9,49,56.4202
5,7,8,84,83.8577
5,6,8,10,23.373399999999997
6,8,8,32,43.538
5,5,8,36,43.5391
4,5,6,57,58.0572
6,5,6,81,79.0432
5,6,8,2,16.9214
4,7,6,39,45.1468
6,7,6,10,23.3883
5,5,8,85,83.0576
6,8,9,17,32.2422
4,5,9,64,66.1078
6,8,9,91,91.9232
6,5,9,100,96.77180000000001
4,6,7,51,54.8232
5,8,9,89,89.4952
7,8,9,34,46.7677
5,8,9,70,74.1717
5,5,9,50,55.6318
5,6,9,40,48.370099999999994
6,7,6,66,68.5523
4,8,6,81,79.8231
6,5,7,26,35.4874
7,6,8,86,86.2974
7,5,9,17,30.647299999999998
5,8,7,30,40.3083
5,6,9,63,66.9196
4,6,8,56,59.657399999999996
6,7,6,99,95.16680000000001
6,7,7,67,70.1605
7,6,7,88,87.1087
4,5,6,23,30.6362
7,5,6,60,62.9217
6,6,9,2,18.5381
4,5,8,41,46.7566
6,6,6,53,57.2645
5,6,8,58,62.0854
4,7,8,36,44.33069999999999
6,5,8,8,21.772100000000002
6,6,6,76,75.814
6,6,8,6,20.962400000000002
7,8,6,8,23.3936
7,7,8,43,52.4212
5,5,9,10,23.3718
6,8,6,51,57.2581
4,6,7,1,14.498199999999997
7,5,9,85,85.48929999999999
5,6,7,49,54.0252
7,5,7,41,48.399899999999995
7,5,7,57,61.3039
6,6,9,52,58.8631
6,8,7,31,41.9298
6,6,7,54,58.8727
5,5,7,82,79.8364
6,8,6,73,75.0011
7,5,7,84,83.07939999999999
4,7,7,0,14.494999999999997
5,6,9,99,95.95360000000001
5,6,7,33,41.1212
6,8,8,96,95.15400000000001
7,7,8,13,28.2262
6,8,6,50,56.4516
6,6,7,97,93.5522
4,8,7,19,30.621799999999997
6,7,6,84,83.0693
7,8,7,15,29.840799999999998
4,6,7,54,57.2427
4,7,8,92,89.4947
5,7,7,79,79.0235
5,7,8,1,16.9182
4,6,9,71,72.5566
5,6,8,94,91.11939999999998
6,5,9,30,40.3168
5,8,6,20,31.4416
6,8,7,47,54.8338
7,6,8,23,35.487899999999996
7,7,9,39,49.9969
5,7,8,44,51.597699999999996
5,8,6,80,79.8316
6,7,9,2,19.3414
7,8,7,75,78.23079999999999
6,7,6,0,15.3233
6,5,7,61,63.7149
4,8,8,47,54.0055
7,7,6,41,49.2048
6,7,7,51,57.2565
4,5,8,59,61.2736
4,8,8,77,78.20049999999999
6,8,8,27,39.5055
7,8,8,74,78.226
5,5,8,80,79.0251
4,7,7,70,70.94999999999999
5,6,6,74,73.386
6,8,6,6,20.965600000000002
7,7,8,64,69.3577
5,8,8,89,88.6935
5,5,8,47,52.410599999999995
6,8,7,53,59.6728
5,8,7,57,62.0838
7,5,7,32,41.1414
4,8,6,31,39.4981
7,8,7,32,43.5513
6,5,7,26,35.4874
5,7,8,51,57.2432
4,8,9,25,37.0642
6,5,9,98,95.15880000000001
6,8,9,5,22.5642
6,8,7,51,58.0598
6,7,7,99,95.9685
6,6,7,12,24.9997
7,7,9,35,46.7709
5,6,9,25,36.2726
4,8,8,98,95.137
4,5,8,32,39.4981
7,6,9,71,75.0016
7,8,8,96,95.96900000000001
4,6,7,50,54.0167
7,5,8,89,87.91359999999999
5,6,9,23,34.6596
4,8,7,91,88.68979999999999
7,5,6,62,64.5347
5,5,6,13,23.386200000000002
5,6,7,23,33.0562
4,7,8,5,19.329199999999997
7,5,8,78,79.04209999999999
5,5,6,37,42.7422
6,8,9,96,95.95570000000001
6,6,6,23,33.0695
4,7,9,16,29.002399999999998
5,7,8,35,44.3392
7,6,8,51,58.069900000000004
6,5,6,61,62.9132
6,8,7,79,80.64179999999999
6,7,7,54,59.676
4,5,6,1,12.8932
4,6,8,44,49.9794
5,5,9,42,49.1798
7,5,8,47,54.0406
7,8,9,18,33.863699999999994
7,5,9,70,73.39179999999999
4,7,8,81,80.6232
6,8,7,6,21.7673
7,5,6,74,74.2127
5,7,7,40,47.56999999999999
6,7,8,56,62.0907
4,5,6,70,68.54169999999999
7,6,7,9,23.395199999999996
6,5,9,14,27.4128
6,5,9,16,29.0258
5,5,7,71,70.9649
6,6,9,0,16.9251
6,7,8,89,88.70519999999999
5,5,6,32,38.7097
6,8,7,90,89.51329999999999
5,6,6,59,61.2885
5,5,6,5,16.9342
7,7,6,57,62.1088
7,8,7,91,91.13479999999998
7,7,7,30,41.135
6,5,8,76,76.6141
7,7,9,95,95.1609
4,7,7,99,94.33850000000001
5,6,7,57,60.477199999999996
5,8,9,78,80.6237
7,7,8,71,75.00319999999999
7,8,8,13,29.0295
7,7,6,19,31.4618
5,8,7,4,19.339299999999998
6,8,9,49,58.050200000000004
4,5,9,49,54.0103
4,7,7,96,91.91900000000001
7,7,6,65,68.5608
5,5,6,9,20.1602
4,7,6,82,79.82629999999999
5,5,8,31,39.5066
5,8,7,19,31.436799999999998
4,5,9,17,28.2023
4,5,7,96,90.31240000000001
6,8,9,44,54.0177
4,5,8,61,62.8866
7,8,8,69,74.1935
7,7,6,45,52.4308
7,8,9,18,33.863699999999994
5,6,7,21,31.443199999999997
6,8,6,21,33.0631
5,5,6,28,35.4837
7,8,8,19,33.8685
5,5,8,51,55.6366
7,7,9,53,61.2879
6,8,6,79,79.84009999999999
6,6,6,84,82.26599999999999
7,6,6,81,80.66149999999999
7,7,6,65,68.5608
7,7,7,80,81.46
4,7,8,26,36.265699999999995
4,7,6,99,93.5368
4,6,7,61,62.8882
6,5,9,80,80.64179999999999
4,7,6,38,44.3403
5,7,9,30,41.1084
6,7,9,83,84.6679
7,8,9,59,66.9302
5,8,8,12,26.593
6,6,6,49,54.0385
7,5,8,86,85.49409999999999
6,8,9,40,50.7917
4,6,7,15,25.789199999999997
6,5,7,70,70.9734
4,6,8,60,62.883399999999995
5,8,7,88,87.08529999999999
7,5,8,86,85.49409999999999
6,8,7,15,29.0258
7,7,9,21,35.4799
6,8,7,78,79.83529999999999
7,8,8,70,75.0
6,8,7,21,33.8648
7,6,8,27,38.713899999999995
6,7,8,67,70.9622
5,8,7,1,16.9198
6,7,6,26,36.2923
7,5,8,49,55.6536
4,5,8,30,37.8851
6,7,6,7,20.9688
5,8,8,63,67.7245
